molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL311039,5000.0,nM,CC12CCC(C1)C(C)(C)C2NS(=O)(=O)c1ccc(F)cc1,5.301029995663981
CHEMBL450926,2700.0,nM,CC12CC[C@@H](C1)C(C)(C)[C@@H]2NS(=O)(=O)c1cccs1,5.568636235841013
CHEMBL310242,1800.0,nM,CC12CC[C@@H](C1)C(C)(C)[C@@H]2NS(=O)(=O)c1ccc(F)cc1,5.7447274948966935
CHEMBL74874,11000.0,nM,CC12CC[C@@H](C1)C(C)(C)[C@@H]2NS(=O)(=O)c1ccc(Cl)cc1,4.958607314841775
CHEMBL75183,10000.0,nM,CC12CC[C@@H](C1)C(C)(C)[C@@H]2NS(=O)(=O)c1ccc(Br)cc1,5.0
CHEMBL563,305000.0,nM,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,3.515700160653214
CHEMBL196279,75000.0,nM,CC(C(=O)O)c1ccc(-c2ccc(Cl)c(Cl)c2)c(F)c1,4.1249387366083
CHEMBL195970,77000.0,nM,CC(C(=O)O)c1ccc(-c2cc(Cl)cc(Cl)c2)c(F)c1,4.113509274827518
CHEMBL195970,94000.0,nM,CC(C(=O)O)c1ccc(-c2cc(Cl)cc(Cl)c2)c(F)c1,4.026872146400302
CHEMBL264006,21000.0,nM,CC(C(=O)O)c1ccc(-c2ccc(C3CCCCC3)cc2)c(F)c1,4.6777807052660805
CHEMBL264006,46000.0,nM,CC(C(=O)O)c1ccc(-c2ccc(C3CCCCC3)cc2)c(F)c1,4.337242168318426
CHEMBL193971,129000.0,nM,CC(C(=O)O)c1ccc(-c2ccc(C(F)(F)F)cc2)c(F)c1,3.8894102897007508
CHEMBL194274,83000.0,nM,CC(C(=O)O)c1ccc(-c2csc3ccccc23)c(F)c1,4.080921907623926
CHEMBL196321,67000.0,nM,COc1ccc(-c2ccc(C(C)C(=O)O)cc2F)cc1,4.173925197299174
CHEMBL196322,210000.0,nM,CC(C(=O)O)c1ccc(-c2ccc3c(c2)OCO3)c(F)c1,3.677780705266081
CHEMBL380778,41000.0,nM,CC(C(=O)O)c1ccc(-c2ccc(OC3CCCCC3)cc2)c(F)c1,4.3872161432802645
