molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL185238,16000.0,nM,Cc1cccc(-c2n[nH]cc2-c2ccc3ncccc3n2)n1,4.795880017344075
CHEMBL371694,900.0,nM,CC(C)(C)c1nc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1,6.045757490560675
CHEMBL200259,1585.0,nM,OCc1cccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)c1,5.79997073344623
CHEMBL68215,339.0,nM,Oc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,6.4698003017969175
CHEMBL200863,13.0,nM,CC(C)(CNC(=O)Nc1ccc(Cl)cc1)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,7.886056647693163
CHEMBL381447,14.0,nM,CC(C)(CNS(C)(=O)=O)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,7.853871964321762
CHEMBL426476,40.0,nM,CN(C)CCCNC(=O)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,7.3979400086720375
CHEMBL200889,6.0,nM,CC(C)(CN)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,8.221848749616356
CHEMBL200320,8.0,nM,NCc1ccc(-c2nc(-c3ccc(Cl)c(O)c3)c(-c3ccncc3)[nH]2)cc1,8.096910013008056
CHEMBL200118,33.0,nM,Oc1cc(-c2[nH]cnc2-c2ccncc2)ccc1Cl,7.481486060122112
CHEMBL371952,13.0,nM,Oc1cc(-c2[nH]c(-c3ccco3)nc2-c2ccncc2)ccc1Cl,7.886056647693163
CHEMBL381250,6.0,nM,Oc1cc(-c2[nH]c(-c3cccnc3)nc2-c2ccncc2)ccc1Cl,8.221848749616356
CHEMBL200172,12.0,nM,CC(C)(C)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,7.920818753952375
CHEMBL373011,10.0,nM,Oc1cc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)ccc1Cl,8.0
CHEMBL200114,3500.0,nM,COc1cc(Nc2cncc(-c3cccc(NC(C)=O)c3)n2)cc(OC)c1OC,5.455931955649724
CHEMBL200114,3600.0,nM,COc1cc(Nc2cncc(-c3cccc(NC(C)=O)c3)n2)cc(OC)c1OC,5.443697499232712
CHEMBL1336,46.0,nM,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,7.337242168318426
CHEMBL274738,99000.0,nM,CC(=O)Nc1cccc(-c2cncc(NCc3ccc(F)c(Cl)c3)n2)c1,4.00436480540245
CHEMBL199588,33000.0,nM,CC(=O)Nc1cccc(-c2cncc(NCc3ccoc3)n2)c1,4.481486060122113
CHEMBL440761,8000.0,nM,CC(=O)Nc1cccc(-c2cncc(NCc3cccc(F)c3)n2)c1,5.096910013008056
CHEMBL199892,100000.0,nM,COc1cc(CNc2cncc(-c3cccc(NC(C)=O)c3)n2)cc(OC)c1OC,4.0
CHEMBL198400,58000.0,nM,COc1ccc(OCCNc2cncc(-c3cccc(NC(C)=O)c3)n2)cc1,4.236572006437063
CHEMBL200964,65000.0,nM,CC(=O)Nc1cccc(-c2cncc(NCCOc3ccccc3)n2)c1,4.187086643357144
CHEMBL200130,100000.0,nM,CC(=O)Nc1cccc(-c2cncc(NCCCc3ccccc3)n2)c1,4.0
CHEMBL372149,45000.0,nM,CC(=O)Nc1cccc(-c2cncc(NCCc3ccccc3)n2)c1,4.346787486224656
CHEMBL199800,18000.0,nM,CC(=O)Nc1cccc(-c2cncc(NCc3ccccc3)n2)c1,4.7447274948966935
CHEMBL433992,100000.0,nM,CC(=O)Nc1cccc(-c2cncc(NCc3ccccn3)n2)c1,4.0
CHEMBL382262,14000.0,nM,CC(=O)Nc1cccc(-c2cncc(NCc3cc(C)[nH]n3)n2)c1,4.853871964321762
CHEMBL201625,4200.0,nM,CC(=O)Nc1cccc(-c2cncc(NCc3cc(C)on3)n2)c1,5.376750709602099
CHEMBL201576,3800.0,nM,CC(=O)Nc1cccc(-c2cncc(NCc3ccc4c(c3)OCO4)n2)c1,5.42021640338319
CHEMBL370112,34000.0,nM,CC(=O)Nc1cccc(-c2cncc(NCc3ccc4c(c3)OCCO4)n2)c1,4.468521082957745
