molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL405533,1000000.0,nM,CCOC(C)(COc1nc(N)nc2[nH]cnc12)OCC,3.0
CHEMBL407874,180.0,nM,Nc1nc(OCc2ccccc2)c2nc[nH]c2n1,6.7447274948966935
CHEMBL407874,58.0,nM,Nc1nc(OCc2ccccc2)c2nc[nH]c2n1,7.236572006437063
CHEMBL407877,1000000.0,nM,C=C(COc1nc(N)nc2[nH]cnc12)C(C)C,3.0
CHEMBL121479,1300.0,nM,Nc1nc(N)c([N+](=O)[O-])c(OCc2ccccc2)n1,5.886056647693163
CHEMBL359048,1600.0,nM,Nc1nc(N)c([N+](=O)[O-])c(OCc2cccnc2)n1,5.795880017344075
CHEMBL407874,2600.0,nM,Nc1nc(OCc2ccccc2)c2nc[nH]c2n1,5.585026652029182
CHEMBL358146,18000.0,nM,Nc1nc(N)c([N+](=O)[O-])c(OCc2ccccn2)n1,4.7447274948966935
CHEMBL358907,230.0,nM,Nc1nc(N)c(N=O)c(OCc2ccncc2)n1,6.638272163982407
CHEMBL121445,170000.0,nM,Nc1cc(OCc2ccccc2)nc(N)n1,3.769551078621726
CHEMBL358460,2500.0,nM,Nc1nc(N)c([N+](=O)[O-])c(OCc2cccc(F)c2)n1,5.6020599913279625
CHEMBL149722,51.0,nM,Nc1nc(N)c(N=O)c(OCc2ccc(F)cc2)n1,7.292429823902063
CHEMBL343460,12000.0,nM,Nc1nc(N)c([N+](=O)[O-])c(OCc2ccccc2F)n1,4.920818753952375
CHEMBL71484,130.0,nM,Nc1nc(N)c(N=O)c(OCc2ccccc2)n1,6.886056647693163
CHEMBL146469,1900.0,nM,Nc1nc(N)c([N+](=O)[O-])c(OCc2ccncc2)n1,5.721246399047171
CHEMBL356396,350.0,nM,Nc1nc(N)c([N+](=O)[O-])c(OCc2ccc(F)cc2)n1,6.455931955649724
CHEMBL1683172,320.0,nM,Nc1nc(N)c([N+](=O)[O-])c(OCc2cc(Br)cs2)n1,6.494850021680094
CHEMBL1683162,1000.0,nM,Nc1nc(OCc2cc(Br)cs2)c([N+](=O)[O-])c(N2CCOCC2)n1,6.0
CHEMBL1683163,19000.0,nM,Nc1nc(OCc2ccccc2)c([N+](=O)[O-])c(N2CCOCC2)n1,4.721246399047171
CHEMBL1683164,20000.0,nM,Nc1ccc(Cc2ccc(Nc3nc(N)nc(OCc4cc(Br)cs4)c3[N+](=O)[O-])cc2)cc1,4.698970004336019
CHEMBL1683165,4700.0,nM,Nc1ccc(Nc2ccc(Nc3nc(N)nc(OCc4cc(Br)cs4)c3[N+](=O)[O-])cc2)cc1,5.327902142064283
CHEMBL1683166,13000.0,nM,Nc1ccc(Oc2ccc(Nc3nc(N)nc(OCc4cc(Br)cs4)c3[N+](=O)[O-])cc2)cc1,4.886056647693163
CHEMBL1683167,5700.0,nM,Nc1ccc(C(=O)c2ccc(Nc3nc(N)nc(OCc4cc(Br)cs4)c3[N+](=O)[O-])cc2)cc1,5.2441251443275085
CHEMBL1683170,600000.0,nM,Nc1ccc(Oc2ccc(Nc3nc(N)nc(OCc4ccccc4)c3[N+](=O)[O-])cc2)cc1,3.221848749616356
CHEMBL1683171,600000.0,nM,Nc1ccc(C(=O)c2ccc(Nc3nc(N)nc(OCc4ccccc4)c3[N+](=O)[O-])cc2)cc1,3.221848749616356
CHEMBL339133,3.0,nM,Nc1nc(OCc2cc(Br)cs2)c2[nH]cnc2n1,8.522878745280337
CHEMBL2171202,86.0,nM,CC(=O)NCc1cccc(COc2nc(N)nc3[nH]cnc23)c1,7.0655015487564325
CHEMBL2171205,25.0,nM,CN(C)Cc1cccc(COc2nc(N)nc3[nH]cnc23)c1,7.6020599913279625
CHEMBL485756,9.0,nM,NCc1cccc(COc2nc(N)nc3nc[nH]c23)c1,8.045757490560675
CHEMBL407874,39.0,nM,Nc1nc(OCc2ccccc2)c2nc[nH]c2n1,7.4089353929735005
