molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL377652,920.0,nM,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2c(Cl)cccc2[nH]1,6.036212172654444
CHEMBL207578,30000.0,nM,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cccc(F)c2[nH]1,4.522878745280337
CHEMBL210477,1000.0,nM,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2ccc(F)cc2[nH]1,6.0
CHEMBL210989,170.0,nM,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cc(F)ccc2[nH]1,6.769551078621726
CHEMBL209823,340.0,nM,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2c(F)cccc2[nH]1,6.468521082957745
CHEMBL378930,6600.0,nM,COc1cccc2cc(C(=O)c3cc4cc(O)ccc4[nH]3)[nH]c12,5.180456064458132
CHEMBL210355,530.0,nM,COc1ccc2cc(C(=O)c3cc4cc(O)ccc4[nH]3)[nH]c2c1,6.275724130399211
CHEMBL210486,670.0,nM,COc1cccc2[nH]c(C(=O)c3cc4cc(O)ccc4[nH]3)cc12,6.173925197299173
CHEMBL377193,40.0,nM,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cc(O)ccc2[nH]1,7.3979400086720375
CHEMBL208909,10000.0,nM,CCc1cccc2cc(C(=O)c3cc4cc(O)ccc4[nH]3)[nH]c12,5.0
CHEMBL378558,1200.0,nM,Cc1ccc2cc(C(=O)c3cc4cc(O)ccc4[nH]3)[nH]c2c1,5.920818753952375
CHEMBL207895,740.0,nM,Cc1ccc2[nH]c(C(=O)c3cc4cc(O)ccc4[nH]3)cc2c1,6.130768280269024
CHEMBL207858,60.0,nM,Cc1cccc2[nH]c(C(=O)c3cc4cc(O)ccc4[nH]3)cc12,7.221848749616356
CHEMBL206469,30000.0,nM,O=C(c1cc2cc(F)ccc2[nH]1)c1cc2cc(OCc3ccccc3)ccc2[nH]1,4.522878745280337
CHEMBL209233,10000.0,nM,COc1ccc2cc(C(=O)c3cc4cc(OCc5ccccc5)ccc4[nH]3)[nH]c2c1,5.0
CHEMBL208640,2600.0,nM,Cc1cccc2[nH]c(C(=O)c3cc4cc(F)ccc4[nH]3)cc12,5.585026652029182
CHEMBL206099,9900.0,nM,COc1ccc2[nH]c(C(=O)c3cc4cc(Br)ccc4[nH]3)cc2c1,5.00436480540245
CHEMBL381997,30000.0,nM,COc1ccc2[nH]c(C(=O)c3cc4cccc(Cl)c4[nH]3)cc2c1,4.522878745280337
CHEMBL206915,9400.0,nM,COc1ccc2[nH]c(C(=O)c3cc4ccc(Cl)cc4[nH]3)cc2c1,5.026872146400302
CHEMBL206914,11000.0,nM,COc1ccc2[nH]c(C(=O)c3cc4cc(Cl)ccc4[nH]3)cc2c1,4.958607314841775
CHEMBL383276,10000.0,nM,COc1ccc2[nH]c(C(=O)c3cc4c(Cl)cccc4[nH]3)cc2c1,5.0
CHEMBL209774,7600.0,nM,COc1ccc2[nH]c(C(=O)c3cc4ccc(F)cc4[nH]3)cc2c1,5.119186407719209
CHEMBL378133,880.0,nM,COc1ccc2[nH]c(C(=O)c3cc4cc(F)ccc4[nH]3)cc2c1,6.055517327849832
CHEMBL210368,10000.0,nM,COc1ccc2[nH]c(C(=O)c3cc4c(F)cccc4[nH]3)cc2c1,5.0
CHEMBL380038,10000.0,nM,COc1ccc2[nH]c(C(=O)c3cc4ccc(C)cc4[nH]3)cc2c1,5.0
CHEMBL210956,10000.0,nM,COc1ccc2[nH]c(C(=O)c3cc4cc(C)ccc4[nH]3)cc2c1,5.0
CHEMBL209515,2600.0,nM,COc1ccc2[nH]c(C(=O)c3cc4c(C)cccc4[nH]3)cc2c1,5.585026652029182
CHEMBL209042,2300.0,nM,O=C(c1cc2ccccc2[nH]1)c1cc2cc(F)ccc2[nH]1,5.638272163982407
CHEMBL206894,4400.0,nM,COc1cccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc12,5.356547323513812
CHEMBL7602,890.0,nM,COc1ccc2cc(C(=O)c3cc4ccccc4[nH]3)[nH]c2c1,6.050609993355087
CHEMBL207008,30000.0,nM,COc1ccc2[nH]c(Cc3cc4ccccc4[nH]3)cc2c1,4.522878745280337
CHEMBL7724,1100.0,nM,Cc1cc2ncc(-c3ccccc3)nc2cc1C,5.958607314841775
CHEMBL208712,30000.0,nM,COc1ccc2[nH]c(Cc3cc4cc(F)ccc4[nH]3)cc2c1,4.522878745280337
CHEMBL207858,70.0,nM,Cc1cccc2[nH]c(C(=O)c3cc4cc(O)ccc4[nH]3)cc12,7.154901959985743
CHEMBL377193,100.0,nM,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cc(O)ccc2[nH]1,7.0
CHEMBL377193,100.0,nM,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cc(O)ccc2[nH]1,7.0
CHEMBL210425,10000.0,nM,O=C(c1cc2ccccc2[nH]1)c1cc2cc(Oc3ccccc3)ccc2[nH]1,5.0
CHEMBL7296,3200.0,nM,COc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,5.494850021680094
CHEMBL7735,570.0,nM,O=C(c1cc2ccccc2[nH]1)c1cc2cc(O)ccc2[nH]1,6.2441251443275085
CHEMBL207483,4600.0,nM,O=C(c1cc2ccccc2[nH]1)c1cc2ccccc2[nH]1,5.337242168318426
CHEMBL210420,220.0,nM,Cc1cccc2[nH]c(C(=O)c3cc4cc(OCCN5CCCCC5)ccc4[nH]3)cc12,6.657577319177793
CHEMBL377193,33.0,nM,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cc(O)ccc2[nH]1,7.481486060122112
CHEMBL206915,23930.0,nM,COc1ccc2[nH]c(C(=O)c3cc4ccc(Cl)cc4[nH]3)cc2c1,4.621057301386562
CHEMBL210945,2000.0,nM,CC(=O)Nc1sc2c(c1C(N)=O)CCCC2,5.698970004336019
CHEMBL208628,100000.0,nM,COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCCCC3)cc1OC,4.0
CHEMBL209016,6900.0,nM,COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCCC3)cc1OC,5.161150909262744
CHEMBL210601,27.0,nM,COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCC3)cc1OC,7.568636235841013
CHEMBL210860,140.0,nM,COc1ccc(C(=O)Nc2sc(C)c(C)c2C(N)=O)cc1OC,6.853871964321762
CHEMBL210622,2100.0,nM,COc1ccc(C(=O)Nc2sccc2C(N)=O)cc1OC,5.6777807052660805
CHEMBL210040,1000.0,nM,Cc1ccc(/C=C/C(=O)Nc2sc3c(c2C(N)=O)CCCC3)o1,6.0
CHEMBL379087,560.0,nM,NC(=O)c1c(NC(=O)/C=C/c2ccco2)sc2c1CCCC2,6.251811972993799
CHEMBL208800,130.0,nM,COc1ccc(/C=C/C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1OC,6.886056647693163
CHEMBL377567,490.0,nM,CC(C)c1ccc(/C=C/C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,6.309803919971486
CHEMBL379331,250.0,nM,COc1ccc(/C=C/C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,6.6020599913279625
CHEMBL210308,250.0,nM,NC(=O)c1c(NC(=O)/C=C/c2ccccc2)sc2c1CCCC2,6.6020599913279625
CHEMBL208974,2700.0,nM,COc1ccc(CCC(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,5.568636235841013
CHEMBL208973,3600.0,nM,NC(=O)c1c(NC(=O)CCc2ccccc2)sc2c1CCCC2,5.443697499232712
CHEMBL210250,10000.0,nM,COc1ccc(OCC(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,5.0
CHEMBL210249,10000.0,nM,NC(=O)c1c(NC(=O)CSc2ccccc2)sc2c1CCCC2,5.0
CHEMBL441682,10000.0,nM,NC(=O)c1c(NC(=O)COc2ccccc2)sc2c1CCCC2,5.0
CHEMBL378651,3200.0,nM,NC(=O)c1c(NC(=O)Cc2ccccc2)sc2c1CCCC2,5.494850021680094
CHEMBL207949,540.0,nM,Cc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1C,6.267606240177032
CHEMBL211020,10000.0,nM,COc1cc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc(OC)c1OC,5.0
CHEMBL207317,1700.0,nM,COc1cc(OC)cc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)c1,5.769551078621726
CHEMBL426687,140.0,nM,NC(=O)c1c(NC(=O)c2ccc3c(c2)OCO3)sc2c1CCCC2,6.853871964321762
CHEMBL210833,42.0,nM,COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1OC,7.376750709602099
CHEMBL210832,10000.0,nM,NC(=O)c1c(NC(=O)c2ccccc2Cl)sc2c1CCCC2,5.0
CHEMBL210329,10000.0,nM,COc1ccccc1C(=O)Nc1sc2c(c1C(N)=O)CCCC2,5.0
CHEMBL209937,3000.0,nM,Cc1ccccc1C(=O)Nc1sc2c(c1C(N)=O)CCCC2,5.522878745280337
CHEMBL377335,630.0,nM,NC(=O)c1c(NC(=O)c2cccc(Cl)c2)sc2c1CCCC2,6.200659450546418
CHEMBL210359,110.0,nM,COc1cccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)c1,6.958607314841775
CHEMBL378924,140.0,nM,Cc1cccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)c1,6.853871964321762
CHEMBL208655,10000.0,nM,NC(=O)c1c(NC(=O)c2ccc(Oc3ccccc3)cc2)sc2c1CCCC2,5.0
CHEMBL210095,10000.0,nM,NC(=O)c1c(NC(=O)c2ccc(-c3ccccc3)cc2)sc2c1CCCC2,5.0
CHEMBL210149,630.0,nM,CC(C)(C)c1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,6.200659450546418
CHEMBL209928,590.0,nM,CC(=O)c1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,6.229147988357855
CHEMBL210227,310.0,nM,NC(=O)c1c(NC(=O)c2ccc(Br)cc2)sc2c1CCCC2,6.508638306165727
CHEMBL210226,310.0,nM,NC(=O)c1c(NC(=O)c2ccc(Cl)cc2)sc2c1CCCC2,6.508638306165727
CHEMBL208446,120.0,nM,COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,6.920818753952375
CHEMBL209285,52.0,nM,Cc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,7.2839966563652006
CHEMBL380184,110.0,nM,NC(=O)c1c(NC(=O)c2ccncc2)sc2c1CCCC2,6.958607314841775
CHEMBL209204,1100.0,nM,NC(=O)c1c(NC(=O)c2cccnc2)sc2c1CCCC2,5.958607314841775
CHEMBL210907,640.0,nM,NC(=O)c1c(NC(=O)c2ccccn2)sc2c1CCCC2,6.1938200260161125
CHEMBL210960,170.0,nM,NC(=O)c1c(NC(=O)c2ccco2)sc2c1CCCC2,6.769551078621726
CHEMBL210266,360.0,nM,NC(=O)c1c(NC(=O)c2ccccc2)sc2c1CCCC2,6.443697499232712
CHEMBL209562,10000.0,nM,NC(=O)c1c(NC(=O)C2CCCCC2)sc2c1CCCC2,5.0
CHEMBL379367,1300.0,nM,NC(=O)c1c(NC(=O)C2CC2)sc2c1CCCC2,5.886056647693163
CHEMBL378477,10000.0,nM,CC(C)C(=O)Nc1sc2c(c1C(N)=O)CCCC2,5.0
CHEMBL380229,2100.0,nM,CCC(=O)Nc1sc2c(c1C(N)=O)CCCC2,5.6777807052660805
CHEMBL402548,669.0,nM,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,6.174573882232177
CHEMBL253116,448.0,nM,CC(CO)NC(=N)c1c(O)nsc1Nc1ccc(Nc2ccccc2)cc1,6.3487219860018556
CHEMBL437331,795.0,nM,CC(CO)/N=C(\N)c1c(O)nsc1Nc1ccc(Oc2ccccc2)cc1,6.0996328713435295
CHEMBL222778,43.0,nM,Nc1ccc(-c2cccc3[nH]nc(N)c23)cc1,7.366531544420414
CHEMBL222315,13.0,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4CCCCC4)cc3)c12,7.886056647693163
CHEMBL426887,39.0,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=O)NC4CCCC4)cc3)c12,7.4089353929735005
CHEMBL376307,5.0,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccsc4)cc3)c12,8.301029995663981
CHEMBL220057,12.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,7.920818753952375
CHEMBL219722,54.0,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,7.267606240177032
CHEMBL223185,694.0,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=O)c4ccccc4)cc3)c12,6.158640529545145
CHEMBL223361,270.0,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,6.568636235841013
CHEMBL426004,47.0,nM,Cc1ccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)cc1F,7.327902142064283
CHEMBL374044,7.0,nM,Cc1cc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)ccc1F,8.154901959985743
CHEMBL223360,5.0,nM,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,8.301029995663981
CHEMBL223304,26.0,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(O)c4)cc3)c12,7.585026652029182
CHEMBL424943,10.0,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,8.0
CHEMBL222728,106.0,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,6.97469413473523
CHEMBL375670,3.0,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,8.522878745280337
CHEMBL221053,55.0,nM,CCc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,7.259637310505756
CHEMBL374330,2.0,nM,Cc1ccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)cc1,8.698970004336019
CHEMBL376077,3.0,nM,Cc1ccccc1NC(=O)Nc1ccc(-c2cccc3[nH]nc(N)c23)cc1,8.522878745280337
CHEMBL220049,26.0,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c12,7.585026652029182
CHEMBL373798,25.0,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,7.6020599913279625
CHEMBL223583,157.0,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccccc4F)cc3)c12,6.804100347590766
CHEMBL223236,480.0,nM,COCCn1nc(N)c2c(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)cccc21,6.318758762624412
CHEMBL223237,860.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3c(N)nn4CCN3CCOCC3)cc2)c1,6.0655015487564325
CHEMBL219999,270.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3c(N)nn4CCO)cc2)c1,6.568636235841013
CHEMBL387312,8.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3c(N)nn4C)cc2)c1,8.096910013008056
CHEMBL373845,215.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(CN4CCN(C)CC4)c4[nH]nc(N)c34)cc2)c1,6.667561540084395
CHEMBL223572,450.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)c4[nH]nc(N)c34)cc2)c1,6.346787486224656
CHEMBL223528,34.0,nM,COCCOc1ccc(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)c2c(N)n[nH]c12,7.468521082957745
CHEMBL376245,15.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN4CCCC4=O)c4[nH]nc(N)c34)cc2)c1,7.823908740944319
CHEMBL223478,24.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN4CCOCC4)c4[nH]nc(N)c34)cc2)c1,7.619788758288394
CHEMBL223790,120.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN4CCCC4)c4[nH]nc(N)c34)cc2)c1,6.920818753952375
CHEMBL219774,60.0,nM,CCN(CC)CCOc1ccc(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)c2c(N)n[nH]c12,7.221848749616356
CHEMBL438653,73.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN(C)C)c4[nH]nc(N)c34)cc2)c1,7.136677139879544
CHEMBL219727,13.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(Br)c4[nH]nc(N)c34)cc2)c1,7.886056647693163
CHEMBL374752,14.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(F)c4[nH]nc(N)c34)cc2)c1,7.853871964321762
CHEMBL219998,29.0,nM,COc1ccc(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)c2c(N)n[nH]c12,7.5376020021010435
CHEMBL390156,9.0,nM,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1,8.045757490560675
CHEMBL223971,3.0,nM,COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2ccc(Cn4cncn4)cc2-3)cs1,8.522878745280337
CHEMBL226417,3500.0,nM,O=C(c1cc2ccccc2o1)c1cc2ccccc2o1,5.455931955649724
CHEMBL7724,1100.0,nM,Cc1cc2ncc(-c3ccccc3)nc2cc1C,5.958607314841775
CHEMBL226184,270.0,nM,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cc(O)ccc2o1,6.568636235841013
CHEMBL226183,400.0,nM,O=C(c1cc2ccccc2[nH]1)c1cc2ccccc2o1,6.3979400086720375
CHEMBL376787,600.0,nM,Nc1ccc2oc(C(=O)c3cc4cc(N)ccc4o3)cc2c1,6.221848749616356
CHEMBL226182,1700.0,nM,CC(=O)Oc1ccc2oc(C(=O)c3cc4cc(OC(C)=O)ccc4o3)cc2c1,5.769551078621726
CHEMBL226131,30000.0,nM,O=C(c1cc2cccc(O)c2o1)c1cc2cccc(O)c2o1,4.522878745280337
CHEMBL225827,1800.0,nM,O=C(c1cc2ccc(O)cc2o1)c1cc2ccc(O)cc2o1,5.7447274948966935
CHEMBL225826,3600.0,nM,O=C(c1cc2cc(O)ccc2o1)c1cc2cc(O)ccc2o1,5.443697499232712
CHEMBL389234,30000.0,nM,COc1cccc2cc(C(=O)c3cc4cccc(OC)c4o3)oc12,4.522878745280337
CHEMBL225825,30000.0,nM,COc1ccc2cc(C(=O)c3cc4ccc(OC)cc4o3)oc2c1,4.522878745280337
CHEMBL225772,30000.0,nM,COc1ccc2oc(C(=O)c3cc4cc(OC)ccc4o3)cc2c1,4.522878745280337
CHEMBL389233,30000.0,nM,COc1cccc2oc(C(=O)c3cc4c(OC)cccc4o3)cc12,4.522878745280337
CHEMBL395080,50000.0,nM,COc1cc(-c2ccc3c(c2)Nc2ccc(CC(=O)Nc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1N,4.301029995663981
CHEMBL389745,10000.0,nM,COc1cc(-c2ccc3c(c2)Nc2ccc(C(C)(C)C(=O)Nc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1N,5.0
CHEMBL269594,50.0,nM,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(OC(C)C)cc2)CC1,7.301029995663981
CHEMBL393822,14.0,nM,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(N(C)C)cc2)CC1,7.853871964321762
CHEMBL235008,1.0,nM,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(Oc3ccccc3)cc2)CC1,9.0
CHEMBL235007,1370.0,nM,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(Cl)cc2)CC1,5.863279432843593
CHEMBL238224,99.0,nM,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(C3CCCCC3)cc2)CC1,7.00436480540245
CHEMBL401046,3.0,nM,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(N3CCCC3)cc2)CC1,8.522878745280337
CHEMBL238223,18.0,nM,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(OC3CCCC3)nc2)CC1,7.7447274948966935
CHEMBL391368,15.0,nM,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(C(C)C)cc2)CC1,7.823908740944319
CHEMBL238222,75.0,nM,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(OC3CCC3)nc2)CC1,7.1249387366083
CHEMBL238010,340.0,nM,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(N3CCOCC3)cc2)CC1,6.468521082957745
