molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL2180741,1100.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1cncnc1)c1cccc(F)c1,5.958607314841775
CHEMBL2180742,900.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)CCl)c1cccc(F)c1,6.045757490560675
CHEMBL2180732,860.0,nM,Cc1ccccc1C(C(=O)NC(C)(C)C)N(C(=O)Cc1cccs1)c1cccc(F)c1,6.0655015487564325
CHEMBL2180736,640.0,nM,Cc1ccccc1C(C(=O)NC1CCOCC1)N(C(=O)Cc1cccs1)c1cccc(F)c1,6.1938200260161125
CHEMBL2180746,580.0,nM,Cc1ccccc1C(C(=O)NC1CCCC1)N(C(=O)Cc1cccs1)c1cccc(F)c1,6.236572006437063
CHEMBL2180734,570.0,nM,Cc1ccccc1NC(=O)C(c1ccccc1C)N(C(=O)Cc1cccs1)c1cccc(F)c1,6.2441251443275085
CHEMBL2180727,480.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccnc1C)c1cccc(F)c1,6.318758762624412
CHEMBL2180745,450.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)CNC1CCCC1)c1cccc(F)c1,6.346787486224656
CHEMBL2180399,420.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1cccn1)c1cccc(F)c1,6.376750709602099
CHEMBL2180746,390.0,nM,Cc1ccccc1C(C(=O)NC1CCCC1)N(C(=O)Cc1cccs1)c1cccc(F)c1,6.4089353929735005
CHEMBL2180729,370.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccc2ccccc21)c1cccc(F)c1,6.431798275933005
CHEMBL2180740,360.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1c[nH]c2ccccc12)c1cccc(F)c1,6.443697499232712
CHEMBL2180738,290.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1cscn1)c1cccc(F)c1,6.5376020021010435
CHEMBL2180731,290.0,nM,Cc1ccccc1C(C(=O)NC1CCC1)N(C(=O)Cc1cccs1)c1cccc(F)c1,6.5376020021010435
CHEMBL2180739,260.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1ccncc1)c1cccc(F)c1,6.585026652029182
CHEMBL2180728,240.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1c(C)nc2ccccc21)c1cccc(F)c1,6.619788758288394
CHEMBL2180396,240.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)CN1CCOCC1)c1cccc(F)c1,6.619788758288394
CHEMBL2180738,220.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1cscn1)c1cccc(F)c1,6.657577319177793
CHEMBL2180739,210.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1ccncc1)c1cccc(F)c1,6.6777807052660805
CHEMBL2180730,190.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1cccs1)c1cccc(F)c1,6.721246399047171
CHEMBL2180744,190.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)CNC1CC1)c1cccc(F)c1,6.721246399047171
CHEMBL2180729,170.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccc2ccccc21)c1cccc(F)c1,6.769551078621726
CHEMBL2180727,160.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccnc1C)c1cccc(F)c1,6.795880017344075
CHEMBL2180730,150.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1cccs1)c1cccc(F)c1,6.823908740944319
CHEMBL2180400,140.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1cncn1)c1cccc(F)c1,6.853871964321762
CHEMBL2180398,140.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)CN1CCc2ccccc21)c1cccc(F)c1,6.853871964321762
CHEMBL2180728,110.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1c(C)nc2ccccc21)c1cccc(F)c1,6.958607314841775
CHEMBL2180738,100.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1cscn1)c1cccc(F)c1,7.0
CHEMBL2180740,90.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1c[nH]c2ccccc12)c1cccc(F)c1,7.045757490560675
CHEMBL2180746,90.0,nM,Cc1ccccc1C(C(=O)NC1CCCC1)N(C(=O)Cc1cccs1)c1cccc(F)c1,7.045757490560675
CHEMBL2180728,80.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1c(C)nc2ccccc21)c1cccc(F)c1,7.096910013008056
CHEMBL2180394,80.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)CN(C)c1ccccc1)c1cccc(F)c1,7.096910013008056
CHEMBL2180747,80.0,nM,O=C(NC1CCCCC1)C(c1ccccc1)N(C(=O)Cc1cccs1)c1cccc(F)c1,7.096910013008056
CHEMBL2180727,70.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccnc1C)c1cccc(F)c1,7.154901959985743
CHEMBL2180729,70.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccc2ccccc21)c1cccc(F)c1,7.154901959985743
CHEMBL2180727,70.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccnc1C)c1cccc(F)c1,7.154901959985743
CHEMBL2180738,60.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1cscn1)c1cccc(F)c1,7.221848749616356
CHEMBL2180393,60.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)CNc1ccccc1)c1cccc(F)c1,7.221848749616356
CHEMBL2180740,60.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1c[nH]c2ccccc12)c1cccc(F)c1,7.221848749616356
CHEMBL2180748,60.0,nM,O=C(NC1CCCCC1)[C@H](c1ccccc1)N(C(=O)Cc1cccs1)c1cccc(F)c1,7.221848749616356
CHEMBL2180739,50.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1ccncc1)c1cccc(F)c1,7.301029995663981
CHEMBL2180746,50.0,nM,Cc1ccccc1C(C(=O)NC1CCCC1)N(C(=O)Cc1cccs1)c1cccc(F)c1,7.301029995663981
CHEMBL2180739,50.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1ccncc1)c1cccc(F)c1,7.301029995663981
CHEMBL2180730,50.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1cccs1)c1cccc(F)c1,7.301029995663981
CHEMBL2180729,40.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccc2ccccc21)c1cccc(F)c1,7.3979400086720375
CHEMBL2180728,40.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1c(C)nc2ccccc21)c1cccc(F)c1,7.3979400086720375
CHEMBL2180740,30.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1c[nH]c2ccccc12)c1cccc(F)c1,7.522878745280337
CHEMBL2180730,30.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1cccs1)c1cccc(F)c1,7.522878745280337
CHEMBL2180729,100000.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccc2ccccc21)c1cccc(F)c1,4.0
CHEMBL2180728,100000.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1c(C)nc2ccccc21)c1cccc(F)c1,4.0
CHEMBL2180727,100000.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccnc1C)c1cccc(F)c1,4.0
CHEMBL2180753,100000.0,nM,Cc1ccccc1C(C(=O)NC1CCCCC1)N(CCc1cccs1)c1cccc(F)c1,4.0
CHEMBL2180752,100000.0,nM,Cc1ccccc1C(CNC1CCCCC1)N(C(=O)Cc1cccs1)c1cccc(F)c1,4.0
CHEMBL2180749,11000.0,nM,O=C(NC1CCCCC1)[C@@H](c1ccccc1)N(C(=O)Cc1cccs1)c1cccc(F)c1,4.958607314841775
CHEMBL2386125,2400.0,nM,OC1C=CC(Cc2ccccc2)=CN1O,5.619788758288394
CHEMBL2386128,8500.0,nM,O=c1cccc(Cc2ccccc2)n1O,5.070581074285707
CHEMBL2386126,30000.0,nM,Cc1cc(Cc2ccccc2)n(O)c(=O)c1,4.522878745280337
CHEMBL3343439,30000.0,nM,O=c1cc(O)cc(Cc2ccccc2)n1O,4.522878745280337
CHEMBL2386127,9700.0,nM,Cc1cc(Cc2ccc(O)cc2)n(O)c(=O)c1,5.013228265733755
CHEMBL3343444,1100.0,nM,COc1cccc(Cc2cc(C)cc(=O)n2O)c1,5.958607314841775
CHEMBL3343445,3800.0,nM,Cc1cc(Cc2cccc(O)c2)n(O)c(=O)c1,5.42021640338319
CHEMBL3343462,1100.0,nM,COc1ccc(-c2ccc(Cc3cc(C)cc(=O)n3O)cc2)cc1,5.958607314841775
CHEMBL3343463,3200.0,nM,Cc1cc(Cc2ccc(-c3ccc(O)cc3)cc2)n(O)c(=O)c1,5.494850021680094
CHEMBL3343464,6300.0,nM,COc1cccc(-c2ccc(Cc3cc(C)cc(=O)n3O)cc2)c1,5.200659450546418
CHEMBL3342784,194.0,nM,C[C@H](Nc1nccc(N2C(=O)OC[C@]2(C)C2CC2)n1)c1ccc(CN2CCC(N)CC2)c(F)c1,6.7121982700697735
CHEMBL3342783,15.9,nM,C[C@H](Nc1nccc(N2C(=O)OC[C@]2(C)C2CC2)n1)c1ccc(CN2CCC(O)(C(F)(F)F)CC2)cc1F,7.798602875679548
CHEMBL3342782,7.27,nM,C[C@H](Nc1nc(Cl)cc(N2C(=O)OC[C@@H]2C2CC2)n1)c1cn(-c2ccc(F)cc2)cn1,8.138465589140962
CHEMBL3342781,17.4,nM,Cc1cc(N2C(=O)OC[C@@H]2C2CC2)nc(N[C@@H](C)c2cn(-c3ccc(Cl)cc3)cn2)n1,7.7594507517174005
CHEMBL3342784,376.0,nM,C[C@H](Nc1nccc(N2C(=O)OC[C@]2(C)C2CC2)n1)c1ccc(CN2CCC(N)CC2)c(F)c1,6.424812155072339
CHEMBL3342781,8.45,nM,Cc1cc(N2C(=O)OC[C@@H]2C2CC2)nc(N[C@@H](C)c2cn(-c3ccc(Cl)cc3)cn2)n1,8.073143291050307
CHEMBL3342783,10.9,nM,C[C@H](Nc1nccc(N2C(=O)OC[C@]2(C)C2CC2)n1)c1ccc(CN2CCC(O)(C(F)(F)F)CC2)cc1F,7.962573502059376
CHEMBL3342782,20.0,nM,C[C@H](Nc1nc(Cl)cc(N2C(=O)OC[C@@H]2C2CC2)n1)c1cn(-c2ccc(F)cc2)cn1,7.698970004336019
CHEMBL3934066,20000.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,4.698970004336019
CHEMBL3934066,2500.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,5.6020599913279625
CHEMBL3965229,20000.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#CBr)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,4.698970004336019
CHEMBL3979015,7700.0,nM,C#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)NC1CCCCC1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,5.113509274827518
CHEMBL3917616,140.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#C[Si](C)(C)C)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,6.853871964321762
CHEMBL3889613,6400.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(-c3cccnc3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,5.1938200260161125
CHEMBL3942920,90.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#CC3CCCCC3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,7.045757490560675
CHEMBL3972520,1600.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cncn3C)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,5.795880017344075
CHEMBL3939537,190.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,6.721246399047171
CHEMBL3963718,75.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccccc3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,7.1249387366083
CHEMBL3960382,91.0,nM,COc1ccc(C#Cc2ccc3c(c2)O[C@@H](CN(C)C(=O)NC2CCCCC2)[C@H](C)CN([C@@H](C)CO)S3(=O)=O)cc1,7.040958607678906
CHEMBL3891327,320.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cncnc3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,6.494850021680094
CHEMBL3926310,140.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccnc3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,6.853871964321762
CHEMBL3904242,260.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccc(F)cn3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,6.585026652029182
CHEMBL3987085,28.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccc(F)c(F)c3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,7.552841968657781
CHEMBL3909367,60.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(Cl)c3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,7.221848749616356
CHEMBL3960589,56.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccc(Cl)cc3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,7.251811972993799
CHEMBL3972787,91.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccccc3F)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,7.040958607678906
CHEMBL2359350,37.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccc(F)cc3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,7.431798275933005
CHEMBL3926431,1600.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)C(=O)OC(C)(C)C,5.795880017344075
CHEMBL3945329,7400.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)CCC1CCNCC1,5.130768280269024
CHEMBL3917452,7900.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)C(=O)C1CCOCC1,5.102372908709558
CHEMBL3973763,5700.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)C(=O)N(C)C1CCCCC1,5.2441251443275085
CHEMBL3944296,160.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccnc3)cc2O[C@H]1CN(C)C(=S)NC1CCCCC1,6.795880017344075
CHEMBL3962802,440.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)C(=O)C1CCCCC1,6.356547323513812
CHEMBL3935326,360.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)C(=O)CC1CCCCC1,6.443697499232712
CHEMBL3895369,19000.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)C(=O)c1ccno1,4.721246399047171
CHEMBL3963903,11000.0,nM,Cc1noc(C)c1NC(=O)N(C)C[C@@H]1Oc2cc(C#Cc3cccc(F)c3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@H]1C,4.958607314841775
CHEMBL3944764,3100.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)C(=O)Nc1ccccc1,5.508638306165727
CHEMBL3974203,160.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)C(=O)NCC1CCCCC1,6.795880017344075
CHEMBL3953491,1400.0,nM,CCNC(=O)N(C)C[C@@H]1Oc2cc(C#Cc3cccc(F)c3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@H]1C,5.853871964321762
CHEMBL3982213,550.0,nM,CCCNC(=O)N(C)C[C@@H]1Oc2cc(C#Cc3cccc(F)c3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@H]1C,6.259637310505756
CHEMBL3926888,1000.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)C(=O)NC1CC1,6.0
CHEMBL3891685,80.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)C(=O)NC1CCCC1,7.096910013008056
CHEMBL3948654,6300.0,nM,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,5.200659450546418
CHEMBL2359003,5300.0,nM,C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@@H]1CN(C)C(=O)NC1CCCCC1,5.275724130399211
CHEMBL3976839,3900.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@@H]1CN(C)C(=O)NC1CCCCC1,5.4089353929735005
CHEMBL2356922,20000.0,nM,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)Oc2cc(C#Cc3cccc(F)c3)ccc2S1(=O)=O,4.698970004336019
CHEMBL2357019,1000.0,nM,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@@H]1CN(C)C(=O)NC1CCCCC1,6.0
CHEMBL3979949,600.0,nM,C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,6.221848749616356
CHEMBL3950996,1700.0,nM,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)NC2CCCCC2)Oc2cc(C#Cc3cccc(F)c3)ccc2S1(=O)=O,5.769551078621726
CHEMBL3934066,50.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,7.301029995663981
CHEMBL3970770,9100.0,nM,C[C@@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccnc3)cc2O[C@H]1CCC(=O)NC1CCCCC1,5.040958607678906
CHEMBL3950295,96.0,nM,COc1ccc(OC[C@H](C)N2C[C@@H](C)[C@H](CN(C)C(=O)NC3CCCCC3)Oc3cc(C#Cc4cccnc4)ccc3S2(=O)=O)cc1,7.017728766960431
CHEMBL3923861,32.0,nM,C[C@@H]1CN([C@@H](C)CN(C)C)S(=O)(=O)c2ccc(C#Cc3ccc(F)cc3)cc2O[C@H]1CN(C)C(=O)NC1CCCCC1,7.494850021680094
CHEMBL3682142,98.6,nM,CC(C)[C@H]1COC(=O)N1c1ccnc(N[C@@H](C)c2cnc3[nH]ccc3c2)n1,7.006123085058789
CHEMBL3682143,7100.0,nM,CC(C)[C@H]1COC(=O)N1c1ccnc(N[C@H](C)c2cnc3[nH]ccc3c2)n1,5.1487416512809245
CHEMBL3672095,160.0,nM,C[C@H](Nc1nccc(N2C(=O)OC(C)(C)[C@@H]2c2ccccc2)n1)c1ccccc1,6.795880017344075
CHEMBL3672096,50000.0,nM,CC(Nc1nccc(N2CCOC2=O)n1)c1ccccc1,4.301029995663981
CHEMBL3672097,330.5,nM,CC(C)[C@H]1COC(=O)N1c1ccnc(N[C@@H](C)c2ccccc2)n1,6.480828536178341
CHEMBL3672098,4612.0,nM,CC(C)[C@H]1COC(=O)N1c1ccnc(N[C@H](C)c2ccccc2)n1,5.336110701377339
CHEMBL3672099,505.0,nM,C[C@H](Nc1nccc(N2C(=O)OC[C@@H]2c2ccccc2)n1)c1ccccc1,6.296708621881338
CHEMBL3672100,12175.0,nM,C[C@@H](Nc1nccc(N2C(=O)OC[C@@H]2c2ccccc2)n1)c1ccccc1,4.914531030113328
CHEMBL3672101,2527.0,nM,O=C1OC[C@H](c2ccccc2)N1c1ccnc(NC2CCCC2)n1,5.597394758080085
CHEMBL3672102,13011.0,nM,O=C1OC[C@H](c2ccccc2)N1c1ccnc(NC2CC2)n1,4.885689323131576
CHEMBL3672103,6444.0,nM,O=C1OC[C@H](c2ccccc2)N1c1ccnc(NC2CCCCCC2)n1,5.19084446825282
CHEMBL3672104,387.0,nM,C[C@H](Nc1nccc(N2C(=O)OC[C@H]2c2ccccc2)n1)c1ccccc1,6.412289034981089
CHEMBL3672105,2661.0,nM,C[C@@H](Nc1nccc(N2C(=O)OC[C@H]2c2ccccc2)n1)c1ccccc1,5.574955125448612
CHEMBL3672106,2190.5,nM,CC[C@H](Nc1nccc(N2C(=O)OC[C@@H]2C(C)C)n1)c1ccccc1,5.659456742485806
CHEMBL3672107,23722.0,nM,CC[C@@H](Nc1nccc(N2C(=O)OC[C@@H]2C(C)C)n1)c1ccccc1,4.624848698429721
CHEMBL3672108,2573.5,nM,C[C@H](Nc1nccc(N2C(=O)OC[C@@H]2C(c2ccccc2)c2ccccc2)n1)c1ccccc1,5.589475827413811
CHEMBL3672109,5383.0,nM,C[C@H](Nc1nccc(N2C(=O)O[C@H](c3ccccc3)[C@@H]2C)n1)c1ccccc1,5.268975620184312
CHEMBL3672110,50000.0,nM,O=C1OCCN1c1ccnc(NC2CCCC2)n1,4.301029995663981
CHEMBL3672111,7625.0,nM,O=C1OC[C@H](Cc2ccccc2)N1c1ccnc(NC2CCCC2)n1,5.117760151981177
CHEMBL3672112,50000.0,nM,O=C1OC[C@@H](Cc2ccccc2)N1c1ccnc(NC2CCCC2)n1,4.301029995663981
CHEMBL3672113,50000.0,nM,C[C@H](Nc1nccc(N2C(=O)O[C@@H](c3ccccc3)[C@H]2C)n1)c1ccccc1,4.301029995663981
CHEMBL3672114,50000.0,nM,C[C@@H](Nc1nccc(N2C(=O)OC[C@@H]2C(c2ccccc2)c2ccccc2)n1)c1ccccc1,4.301029995663981
CHEMBL3672115,4169.0,nM,CC(C)[C@@H]1COC(=O)N1c1ccnc(N[C@@H](C)c2ccccc2)n1,5.3799681048737025
CHEMBL3672116,19671.0,nM,CC(C)[C@@H]1COC(=O)N1c1ccnc(N[C@H](C)c2ccccc2)n1,4.706173561613822
CHEMBL3672117,546.5,nM,CC(C)[C@@H]1N(c2ccnc(N[C@@H](C)c3ccccc3)n2)C(=O)OC1(C)C,6.262409833714278
CHEMBL3672118,3564.0,nM,CC(C)[C@@H]1N(c2ccnc(N[C@H](C)c3ccccc3)n2)C(=O)OC1(C)C,5.448062304635163
CHEMBL3672119,34091.0,nM,C[C@@H]1[C@H](c2ccccc2)OC(=O)N1c1ccnc(N[C@H](C)c2ccccc2)n1,4.467360259313432
CHEMBL3672120,50000.0,nM,C[C@@H](Nc1nccc(N2C(=O)O[C@H](c3ccccc3)[C@@H]2C)n1)c1ccccc1,4.301029995663981
CHEMBL3672121,2608.0,nM,C[C@@H](Nc1nccc(N2C(=O)OC(C)(C)[C@@H]2c2ccccc2)n1)c1ccccc1,5.583692412940118
CHEMBL3672122,4526.0,nM,CC(C)[C@H]1COC(=O)N1c1ccnc(N[C@H]2CCc3ccccc32)n1,5.34428545038129
CHEMBL3672123,8098.0,nM,CC(C)[C@H]1COC(=O)N1c1ccnc(N[C@@H]2CCc3ccccc32)n1,5.091622227567606
CHEMBL3672124,1072.0,nM,C[C@H](Nc1nccc(N2C(=O)O[C@@H](c3ccccc3)[C@H]2c2ccccc2)n1)c1ccccc1,5.969805214643249
